StateId,State,MunicipalityId,Municipality,Year,Month,Hombre,Mujer,No especificado,Total
28,Tamaulipas,041,Victoria,2022,Marzo,7,2,0,9
28,Tamaulipas,041,Victoria,2022,Abril,1,0,0,1
28,Tamaulipas,041,Victoria,2022,Mayo,5,1,0,6
28,Tamaulipas,041,Victoria,2022,Junio,4,0,0,4
28,Tamaulipas,041,Victoria,2022,Julio,8,2,1,11
28,Tamaulipas,041,Victoria,2022,Agosto,11,0,0,11
28,Tamaulipas,041,Victoria,2022,Septiembre,5,0,0,5
28,Tamaulipas,041,Victoria,2022,Octubre,4,1,0,5
28,Tamaulipas,041,Victoria,2022,Noviembre,5,3,0,8
28,Tamaulipas,041,Victoria,2022,Diciembre,6,1,0,7
28,Tamaulipas,043,Xicoténcatl,2022,Enero,0,0,1,1
28,Tamaulipas,043,Xicoténcatl,2022,Febrero,0,0,1,1
28,Tamaulipas,999,No especificado,2021,Agosto,1,0,0,1
28,Tamaulipas,999,No especificado,2022,Junio,1,0,0,1
28,Tamaulipas,999,No especificado,2022,Julio,1,0,0,1
29,Tlaxcala,002,Apetatitlán de Antonio Carvajal,2022,Febrero,0,1,0,1
29,Tlaxcala,002,Apetatitlán de Antonio Carvajal,2022,Abril,1,0,0,1
29,Tlaxcala,002,Apetatitlán de Antonio Carvajal,2022,Agosto,1,0,0,1
29,Tlaxcala,004,Atltzayanca,2022,Enero,1,0,0,1
29,Tlaxcala,004,Atltzayanca,2022,Septiembre,1,0,0,1
29,Tlaxcala,005,Apizaco,2022,Enero,1,0,0,1
29,Tlaxcala,005,Apizaco,2022,Febrero,1,0,0,1
29,Tlaxcala,005,Apizaco,2022,Marzo,1,0,0,1
29,Tlaxcala,005,Apizaco,2022,Abril,1,0,0,1
29,Tlaxcala,005,Apizaco,2022,Mayo,1,0,0,1
29,Tlaxcala,005,Apizaco,2022,Junio,1,0,0,1
29,Tlaxcala,005,Apizaco,2022,Agosto,1,0,0,1
29,Tlaxcala,005,Apizaco,2022,Septiembre,1,0,0,1
29,Tlaxcala,005,Apizaco,2022,Octubre,1,0,0,1
29,Tlaxcala,005,Apizaco,2022,Noviembre,1,0,0,1
29,Tlaxcala,005,Apizaco,2022,Diciembre,1,0,0,1
29,Tlaxcala,006,Calpulalpan,2022,Abril,2,1,0,3
29,Tlaxcala,006,Calpulalpan,2022,Octubre,1,0,0,1
29,Tlaxcala,007,El Carmen Tequexquitla,2022,Septiembre,0,1,0,1
29,Tlaxcala,007,El Carmen Tequexquitla,2022,Octubre,1,0,0,1
29,Tlaxcala,007,El Carmen Tequexquitla,2022,Diciembre,1,0,0,1
29,Tlaxcala,008,Cuapiaxtla,2022,Agosto,1,0,0,1
29,Tlaxcala,010,Chiautempan,2022,Abril,1,0,0,1
29,Tlaxcala,010,Chiautempan,2022,Junio,1,0,0,1
29,Tlaxcala,013,Huamantla,2022,Febrero,3,0,0,3
29,Tlaxcala,013,Huamantla,2022,Abril,2,0,0,2
29,Tlaxcala,013,Huamantla,2022,Agosto,2,0,0,2
29,Tlaxcala,013,Huamantla,2022,Octubre,2,0,0,2
29,Tlaxcala,015,Ixtacuixtla de Mariano Matamoros,2022,Julio,2,0,0,2
29,Tlaxcala,015,Ixtacuixtla de Mariano Matamoros,2022,Octubre,1,0,0,1
29,Tlaxcala,016,Ixtenco,2022,Diciembre,1,0,0,1
29,Tlaxcala,018,Contla de Juan Cuamatzi,2022,Septiembre,1,0,0,1
29,Tlaxcala,019,Tepetitla de Lardizábal,2022,Abril,1,0,0,1
29,Tlaxcala,019,Tepetitla de Lardizábal,2022,Julio,0,1,0,1
29,Tlaxcala,020,Sanctórum de Lázaro Cárdenas,2022,Febrero,1,0,0,1
29,Tlaxcala,020,Sanctórum de Lázaro Cárdenas,2022,Marzo,1,0,0,1
29,Tlaxcala,021,Nanacamilpa de Mariano Arista,2022,Abril,1,0,0,1
29,Tlaxcala,021,Nanacamilpa de Mariano Arista,2022,Mayo,2,0,0,2
29,Tlaxcala,021,Nanacamilpa de Mariano Arista,2022,Junio,1,0,0,1
29,Tlaxcala,023,Natívitas,2022,Enero,0,1,0,1
29,Tlaxcala,023,Natívitas,2022,Abril,1,0,0,1
29,Tlaxcala,023,Natívitas,2022,Mayo,1,0,0,1
29,Tlaxcala,023,Natívitas,2022,Junio,0,1,0,1
29,Tlaxcala,023,Natívitas,2022,Octubre,1,0,0,1
29,Tlaxcala,024,Panotla,2022,Agosto,1,0,0,1
29,Tlaxcala,025,San Pablo del Monte,2022,Enero,1,0,0,1
29,Tlaxcala,025,San Pablo del Monte,2022,Febrero,2,1,0,3
29,Tlaxcala,025,San Pablo del Monte,2022,Abril,2,1,0,3
29,Tlaxcala,025,San Pablo del Monte,2022,Mayo,2,0,0,2
29,Tlaxcala,025,San Pablo del Monte,2022,Junio,1,0,0,1
29,Tlaxcala,025,San Pablo del Monte,2022,Noviembre,1,0,0,1
29,Tlaxcala,025,San Pablo del Monte,2022,Diciembre,2,0,0,2
29,Tlaxcala,026,Santa Cruz Tlaxcala,2022,Julio,1,0,0,1
29,Tlaxcala,026,Santa Cruz Tlaxcala,2022,Agosto,1,0,0,1
29,Tlaxcala,027,Tenancingo,2022,Marzo,2,0,0,2
29,Tlaxcala,027,Tenancingo,2022,Mayo,2,0,0,2
29,Tlaxcala,027,Tenancingo,2022,Julio,1,0,0,1
29,Tlaxcala,027,Tenancingo,2022,Agosto,1,0,0,1
29,Tlaxcala,028,Teolocholco,2022,Marzo,1,0,0,1
29,Tlaxcala,028,Teolocholco,2022,Mayo,1,0,0,1
29,Tlaxcala,028,Teolocholco,2022,Julio,0,1,0,1
29,Tlaxcala,028,Teolocholco,2022,Diciembre,0,1,0,1
29,Tlaxcala,031,Tetla de la Solidaridad,2022,Diciembre,0,1,0,1
29,Tlaxcala,033,Tlaxcala,2022,Febrero,2,0,0,2
29,Tlaxcala,033,Tlaxcala,2022,Abril,2,0,0,2
29,Tlaxcala,033,Tlaxcala,2022,Mayo,2,0,0,2
29,Tlaxcala,033,Tlaxcala,2022,Junio,1,1,0,2
29,Tlaxcala,033,Tlaxcala,2022,Agosto,2,0,0,2
29,Tlaxcala,033,Tlaxcala,2022,Septiembre,1,0,0,1
29,Tlaxcala,033,Tlaxcala,2022,Octubre,1,0,0,1
29,Tlaxcala,033,Tlaxcala,2022,Noviembre,1,0,0,1
29,Tlaxcala,033,Tlaxcala,2022,Diciembre,1,0,0,1
29,Tlaxcala,034,Tlaxco,2022,Marzo,1,2,0,3
29,Tlaxcala,034,Tlaxco,2022,Abril,1,0,0,1
29,Tlaxcala,034,Tlaxco,2022,Mayo,1,0,0,1
29,Tlaxcala,034,Tlaxco,2022,Junio,1,0,0,1
29,Tlaxcala,034,Tlaxco,2022,Agosto,1,0,0,1
29,Tlaxcala,034,Tlaxco,2022,Septiembre,1,0,0,1
29,Tlaxcala,034,Tlaxco,2022,Octubre,2,0,0,2
29,Tlaxcala,035,Tocatlán,2022,Junio,1,0,0,1
29,Tlaxcala,036,Totolac,2022,Febrero,0,1,0,1
29,Tlaxcala,038,Tzompantepec,2022,Febrero,3,0,0,3
29,Tlaxcala,038,Tzompantepec,2022,Abril,1,0,0,1
29,Tlaxcala,038,Tzompantepec,2022,Junio,1,0,0,1
29,Tlaxcala,038,Tzompantepec,2022,Octubre,1,0,0,1
29,Tlaxcala,038,Tzompantepec,2022,Noviembre,2,0,0,2
29,Tlaxcala,038,Tzompantepec,2022,Diciembre,2,0,0,2
29,Tlaxcala,039,Xaloztoc,2022,Enero,1,0,0,1
29,Tlaxcala,039,Xaloztoc,2022,Febrero,2,0,0,2
29,Tlaxcala,039,Xaloztoc,2022,Abril,0,1,0,1
29,Tlaxcala,041,Papalotla de Xicohténcatl,2022,Marzo,2,0,0,2
29,Tlaxcala,041,Papalotla de Xicohténcatl,2022,Abril,1,0,0,1
29,Tlaxcala,041,Papalotla de Xicohténcatl,2022,Mayo,3,0,0,3
29,Tlaxcala,041,Papalotla de Xicohténcatl,2022,Noviembre,1,0,0,1
29,Tlaxcala,042,Xicohtzinco,2022,Enero,1,0,0,1
29,Tlaxcala,042,Xicohtzinco,2022,Marzo,1,0,0,1
29,Tlaxcala,042,Xicohtzinco,2022,Abril,1,0,0,1
29,Tlaxcala,042,Xicohtzinco,2022,Junio,1,0,0,1
29,Tlaxcala,043,Yauhquemehcan,2022,Abril,1,0,0,1
29,Tlaxcala,043,Yauhquemehcan,2022,Noviembre,1,0,0,1
29,Tlaxcala,044,Zacatelco,2022,Marzo,2,0,0,2
29,Tlaxcala,044,Zacatelco,2022,Abril,1,0,0,1
29,Tlaxcala,044,Zacatelco,2022,Mayo,1,0,0,1
29,Tlaxcala,044,Zacatelco,2022,Septiembre,1,0,0,1
29,Tlaxcala,047,Lázaro Cárdenas,2022,Junio,1,0,0,1
29,Tlaxcala,048,La Magdalena Tlaltelulco,2022,Agosto,1,0,0,1
29,Tlaxcala,049,San Damián Texóloc,2022,Octubre,3,0,0,3
29,Tlaxcala,053,San Juan Huactzinco,2022,Diciembre,1,0,0,1
29,Tlaxcala,057,Santa Apolonia Teacalco,2022,Julio,1,0,0,1
29,Tlaxcala,058,Santa Catarina Ayometla,2022,Julio,2,0,0,2
29,Tlaxcala,058,Santa Catarina Ayometla,2022,Octubre,1,0,0,1
29,Tlaxcala,059,Santa Cruz Quilehtla,2022,Abril,1,0,0,1
29,Tlaxcala,999,No especificado,2022,Marzo,2,0,0,2
29,Tlaxcala,999,No especificado,2022,Junio,1,0,0,1
29,Tlaxcala,999,No especificado,2022,Julio,1,0,0,1
29,Tlaxcala,999,No especificado,2022,Agosto,1,1,0,2
29,Tlaxcala,999,No especificado,2022,Septiembre,1,0,0,1
29,Tlaxcala,999,No especificado,2022,Octubre,1,0,0,1
30,Veracruz de Ignacio de la Llave,003,Acayucan,2022,Enero,1,0,0,1
30,Veracruz de Ignacio de la Llave,003,Acayucan,2022,Febrero,3,0,0,3
30,Veracruz de Ignacio de la Llave,003,Acayucan,2022,Marzo,3,0,0,3
30,Veracruz de Ignacio de la Llave,003,Acayucan,2022,Abril,1,0,0,1
30,Veracruz de Ignacio de la Llave,003,Acayucan,2022,Mayo,3,1,0,4
30,Veracruz de Ignacio de la Llave,003,Acayucan,2022,Julio,1,1,0,2
30,Veracruz de Ignacio de la Llave,003,Acayucan,2022,Agosto,1,0,0,1
30,Veracruz de Ignacio de la Llave,003,Acayucan,2022,Septiembre,3,0,0,3
30,Veracruz de Ignacio de la Llave,003,Acayucan,2022,Octubre,0,1,0,1
30,Veracruz de Ignacio de la Llave,003,Acayucan,2022,Noviembre,2,0,0,2
30,Veracruz de Ignacio de la Llave,003,Acayucan,2022,Diciembre,2,0,0,2
30,Veracruz de Ignacio de la Llave,004,Actopan,2022,Mayo,1,0,0,1
30,Veracruz de Ignacio de la Llave,006,Acultzingo,2022,Febrero,0,1,0,1
30,Veracruz de Ignacio de la Llave,008,Alpatláhuac,2021,Noviembre,2,0,0,2
30,Veracruz de Ignacio de la Llave,008,Alpatláhuac,2022,Enero,1,0,0,1
30,Veracruz de Ignacio de la Llave,008,Alpatláhuac,2022,Febrero,1,0,0,1
30,Veracruz de Ignacio de la Llave,008,Alpatláhuac,2022,Marzo,0,1,0,1
30,Veracruz de Ignacio de la Llave,009,Alto Lucero de Gutiérrez Barrios,2022,Julio,1,0,0,1
30,Veracruz de Ignacio de la Llave,010,Altotonga,2022,Febrero,0,1,0,1
30,Veracruz de Ignacio de la Llave,010,Altotonga,2022,Marzo,0,1,0,1
30,Veracruz de Ignacio de la Llave,010,Altotonga,2022,Abril,1,2,0,3
30,Veracruz de Ignacio de la Llave,010,Altotonga,2022,Mayo,1,0,0,1
30,Veracruz de Ignacio de la Llave,010,Altotonga,2022,Junio,1,0,0,1
30,Veracruz de Ignacio de la Llave,010,Altotonga,2022,Septiembre,1,0,0,1
30,Veracruz de Ignacio de la Llave,010,Altotonga,2022,Noviembre,1,0,0,1
30,Veracruz de Ignacio de la Llave,011,Alvarado,2022,Noviembre,1,0,0,1
30,Veracruz de Ignacio de la Llave,013,Naranjos Amatlán,2022,Julio,1,0,0,1
30,Veracruz de Ignacio de la Llave,014,Amatlán de los Reyes,2022,Febrero,1,0,0,1
30,Veracruz de Ignacio de la Llave,014,Amatlán de los Reyes,2022,Marzo,1,0,0,1
30,Veracruz de Ignacio de la Llave,014,Amatlán de los Reyes,2022,Abril,1,1,0,2
30,Veracruz de Ignacio de la Llave,014,Amatlán de los Reyes,2022,Mayo,3,0,0,3
30,Veracruz de Ignacio de la Llave,014,Amatlán de los Reyes,2022,Julio,3,0,0,3
30,Veracruz de Ignacio de la Llave,014,Amatlán de los Reyes,2022,Septiembre,1,0,0,1
30,Veracruz de Ignacio de la Llave,014,Amatlán de los Reyes,2022,Noviembre,0,1,0,1
30,Veracruz de Ignacio de la Llave,014,Amatlán de los Reyes,2022,Diciembre,2,0,0,2
30,Veracruz de Ignacio de la Llave,015,Angel R. Cabada,2022,Febrero,0,1,0,1
30,Veracruz de Ignacio de la Llave,015,Angel R. Cabada,2022,Octubre,1,0,0,1
30,Veracruz de Ignacio de la Llave,016,La Antigua,2022,Enero,1,0,0,1
30,Veracruz de Ignacio de la Llave,016,La Antigua,2022,Febrero,1,0,0,1
30,Veracruz de Ignacio de la Llave,016,La Antigua,2022,Abril,1,0,0,1
30,Veracruz de Ignacio de la Llave,016,La Antigua,2022,Julio,1,0,0,1
30,Veracruz de Ignacio de la Llave,017,Apazapan,2022,Mayo,4,0,0,4
30,Veracruz de Ignacio de la Llave,020,Atlahuilco,2022,Diciembre,1,0,0,1
30,Veracruz de Ignacio de la Llave,021,Atoyac,2022,Agosto,0,1,0,1
30,Veracruz de Ignacio de la Llave,022,Atzacan,2022,Febrero,1,0,0,1
30,Veracruz de Ignacio de la Llave,022,Atzacan,2022,Agosto,3,1,0,4
30,Veracruz de Ignacio de la Llave,022,Atzacan,2022,Septiembre,3,0,0,3
30,Veracruz de Ignacio de la Llave,023,Atzalan,2022,Marzo,2,0,0,2
30,Veracruz de Ignacio de la Llave,023,Atzalan,2022,Abril,1,0,0,1
30,Veracruz de Ignacio de la Llave,023,Atzalan,2022,Mayo,2,0,0,2
30,Veracruz de Ignacio de la Llave,023,Atzalan,2022,Agosto,2,0,0,2
30,Veracruz de Ignacio de la Llave,023,Atzalan,2022,Septiembre,1,0,0,1
30,Veracruz de Ignacio de la Llave,023,Atzalan,2022,Octubre,1,0,0,1
30,Veracruz de Ignacio de la Llave,023,Atzalan,2022,Diciembre,3,1,0,4
30,Veracruz de Ignacio de la Llave,026,Banderilla,2022,Enero,1,0,0,1
30,Veracruz de Ignacio de la Llave,026,Banderilla,2022,Septiembre,1,0,0,1
30,Veracruz de Ignacio de la Llave,027,Benito Juárez,2022,Noviembre,1,0,0,1
30,Veracruz de Ignacio de la Llave,028,Boca del Río,2022,Julio,1,1,0,2
30,Veracruz de Ignacio de la Llave,028,Boca del Río,2022,Septiembre,0,1,0,1
30,Veracruz de Ignacio de la Llave,029,Calcahualco,2022,Febrero,1,0,0,1
30,Veracruz de Ignacio de la Llave,032,Catemaco,2021,Diciembre,1,0,0,1
30,Veracruz de Ignacio de la Llave,032,Catemaco,2022,Abril,1,1,0,2
30,Veracruz de Ignacio de la Llave,032,Catemaco,2022,Junio,0,1,0,1
30,Veracruz de Ignacio de la Llave,032,Catemaco,2022,Noviembre,1,0,0,1
30,Veracruz de Ignacio de la Llave,032,Catemaco,2022,Diciembre,2,0,0,2
30,Veracruz de Ignacio de la Llave,034,Cerro Azul,2021,Diciembre,2,0,0,2
30,Veracruz de Ignacio de la Llave,034,Cerro Azul,2022,Julio,1,0,0,1
30,Veracruz de Ignacio de la Llave,034,Cerro Azul,2022,Diciembre,1,0,0,1
30,Veracruz de Ignacio de la Llave,035,Citlaltépetl,2022,Junio,0,1,0,1
30,Veracruz de Ignacio de la Llave,038,Coatepec,2022,Septiembre,1,0,0,1
30,Veracruz de Ignacio de la Llave,038,Coatepec,2022,Noviembre,1,1,0,2
30,Veracruz de Ignacio de la Llave,039,Coatzacoalcos,2021,Diciembre,1,0,0,1
30,Veracruz de Ignacio de la Llave,039,Coatzacoalcos,2022,Enero,7,1,0,8
30,Veracruz de Ignacio de la Llave,039,Coatzacoalcos,2022,Febrero,2,2,0,4
30,Veracruz de Ignacio de la Llave,039,Coatzacoalcos,2022,Marzo,2,0,0,2
30,Veracruz de Ignacio de la Llave,039,Coatzacoalcos,2022,Abril,4,2,0,6
30,Veracruz de Ignacio de la Llave,039,Coatzacoalcos,2022,Julio,1,0,0,1
30,Veracruz de Ignacio de la Llave,039,Coatzacoalcos,2022,Agosto,1,0,0,1
30,Veracruz de Ignacio de la Llave,039,Coatzacoalcos,2022,Septiembre,3,1,0,4
30,Veracruz de Ignacio de la Llave,039,Coatzacoalcos,2022,Octubre,1,0,0,1
30,Veracruz de Ignacio de la Llave,039,Coatzacoalcos,2022,Noviembre,2,0,0,2
30,Veracruz de Ignacio de la Llave,039,Coatzacoalcos,2022,Diciembre,2,2,0,4
30,Veracruz de Ignacio de la Llave,040,Coatzintla,2022,Febrero,1,1,0,2
30,Veracruz de Ignacio de la Llave,042,Colipa,2022,Enero,1,0,0,1
30,Veracruz de Ignacio de la Llave,042,Colipa,2022,Mayo,1,0,0,1
30,Veracruz de Ignacio de la Llave,042,Colipa,2022,Octubre,1,0,0,1
30,Veracruz de Ignacio de la Llave,044,Córdoba,2022,Enero,2,0,0,2
30,Veracruz de Ignacio de la Llave,044,Córdoba,2022,Marzo,5,1,0,6
30,Veracruz de Ignacio de la Llave,044,Córdoba,2022,Mayo,5,1,0,6
30,Veracruz de Ignacio de la Llave,044,Córdoba,2022,Julio,1,1,0,2
30,Veracruz de Ignacio de la Llave,044,Córdoba,2022,Agosto,4,0,0,4
30,Veracruz de Ignacio de la Llave,044,Córdoba,2022,Septiembre,4,0,0,4
30,Veracruz de Ignacio de la Llave,044,Córdoba,2022,Octubre,4,0,0,4
30,Veracruz de Ignacio de la Llave,044,Córdoba,2022,Noviembre,1,0,0,1
30,Veracruz de Ignacio de la Llave,044,Córdoba,2022,Diciembre,6,0,0,6
30,Veracruz de Ignacio de la Llave,045,Cosamaloapan de Carpio,2022,Febrero,0,1,0,1
30,Veracruz de Ignacio de la Llave,045,Cosamaloapan de Carpio,2022,Mayo,1,0,0,1
30,Veracruz de Ignacio de la Llave,045,Cosamaloapan de Carpio,2022,Junio,0,1,0,1
30,Veracruz de Ignacio de la Llave,045,Cosamaloapan de Carpio,2022,Septiembre,1,0,0,1
30,Veracruz de Ignacio de la Llave,045,Cosamaloapan de Carpio,2022,Noviembre,1,0,0,1
30,Veracruz de Ignacio de la Llave,046,Cosautlán de Carvajal,2022,Abril,0,1,0,1
30,Veracruz de Ignacio de la Llave,046,Cosautlán de Carvajal,2022,Agosto,2,0,0,2
30,Veracruz de Ignacio de la Llave,047,Coscomatepec,2022,Enero,1,0,0,1
30,Veracruz de Ignacio de la Llave,047,Coscomatepec,2022,Marzo,1,0,0,1
30,Veracruz de Ignacio de la Llave,047,Coscomatepec,2022,Julio,1,0,0,1
30,Veracruz de Ignacio de la Llave,047,Coscomatepec,2022,Septiembre,1,0,0,1
30,Veracruz de Ignacio de la Llave,048,Cosoleacaque,2022,Febrero,1,0,0,1
30,Veracruz de Ignacio de la Llave,048,Cosoleacaque,2022,Mayo,0,1,0,1
30,Veracruz de Ignacio de la Llave,048,Cosoleacaque,2022,Junio,1,0,0,1
30,Veracruz de Ignacio de la Llave,048,Cosoleacaque,2022,Julio,2,0,0,2
30,Veracruz de Ignacio de la Llave,048,Cosoleacaque,2022,Agosto,3,0,0,3
30,Veracruz de Ignacio de la Llave,049,Cotaxtla,2022,Mayo,2,0,0,2
30,Veracruz de Ignacio de la Llave,050,Coxquihui,2022,Abril,1,0,0,1
30,Veracruz de Ignacio de la Llave,051,Coyutla,2022,Mayo,1,1,0,2
30,Veracruz de Ignacio de la Llave,051,Coyutla,2022,Agosto,1,0,0,1
30,Veracruz de Ignacio de la Llave,052,Cuichapa,2022,Enero,1,0,0,1
30,Veracruz de Ignacio de la Llave,052,Cuichapa,2022,Agosto,2,1,0,3
30,Veracruz de Ignacio de la Llave,052,Cuichapa,2022,Noviembre,2,0,0,2
30,Veracruz de Ignacio de la Llave,052,Cuichapa,2022,Diciembre,1,0,0,1
30,Veracruz de Ignacio de la Llave,053,Cuitláhuac,2022,Enero,1,0,0,1
30,Veracruz de Ignacio de la Llave,053,Cuitláhuac,2022,Febrero,1,0,0,1
30,Veracruz de Ignacio de la Llave,053,Cuitláhuac,2022,Abril,1,0,0,1
30,Veracruz de Ignacio de la Llave,053,Cuitláhuac,2022,Agosto,1,0,0,1
30,Veracruz de Ignacio de la Llave,053,Cuitláhuac,2022,Septiembre,1,0,0,1
30,Veracruz de Ignacio de la Llave,053,Cuitláhuac,2022,Octubre,1,0,0,1
30,Veracruz de Ignacio de la Llave,053,Cuitláhuac,2022,Noviembre,3,1,0,4
30,Veracruz de Ignacio de la Llave,053,Cuitláhuac,2022,Diciembre,1,0,0,1
30,Veracruz de Ignacio de la Llave,055,Chalma,2022,Enero,1,0,0,1
30,Veracruz de Ignacio de la Llave,055,Chalma,2022,Febrero,1,0,0,1
30,Veracruz de Ignacio de la Llave,056,Chiconamel,2022,Abril,1,0,0,1
30,Veracruz de Ignacio de la Llave,058,Chicontepec,2022,Mayo,0,1,0,1
30,Veracruz de Ignacio de la Llave,058,Chicontepec,2022,Julio,1,0,0,1
30,Veracruz de Ignacio de la Llave,059,Chinameca,2022,Enero,1,0,0,1
30,Veracruz de Ignacio de la Llave,059,Chinameca,2022,Marzo,1,0,0,1
30,Veracruz de Ignacio de la Llave,059,Chinameca,2022,Abril,1,0,0,1
30,Veracruz de Ignacio de la Llave,060,Chinampa de Gorostiza,2022,Mayo,1,0,0,1
30,Veracruz de Ignacio de la Llave,061,Las Choapas,2022,Enero,1,0,0,1
30,Veracruz de Ignacio de la Llave,061,Las Choapas,2022,Febrero,1,0,0,1
30,Veracruz de Ignacio de la Llave,061,Las Choapas,2022,Abril,1,0,0,1
30,Veracruz de Ignacio de la Llave,061,Las Choapas,2022,Mayo,3,0,0,3
30,Veracruz de Ignacio de la Llave,061,Las Choapas,2022,Agosto,1,0,0,1
30,Veracruz de Ignacio de la Llave,062,Chocamán,2022,Mayo,1,0,0,1
30,Veracruz de Ignacio de la Llave,064,Chumatlán,2022,Noviembre,0,1,0,1
30,Veracruz de Ignacio de la Llave,064,Chumatlán,2022,Diciembre,2,0,0,2
30,Veracruz de Ignacio de la Llave,065,Emiliano Zapata,2022,Enero,3,0,0,3
30,Veracruz de Ignacio de la Llave,065,Emiliano Zapata,2022,Agosto,2,0,0,2
30,Veracruz de Ignacio de la Llave,065,Emiliano Zapata,2022,Octubre,1,1,0,2
30,Veracruz de Ignacio de la Llave,066,Espinal,2022,Febrero,1,0,0,1
30,Veracruz de Ignacio de la Llave,066,Espinal,2022,Marzo,1,0,0,1
30,Veracruz de Ignacio de la Llave,066,Espinal,2022,Mayo,0,1,0,1
30,Veracruz de Ignacio de la Llave,066,Espinal,2022,Septiembre,1,0,0,1
30,Veracruz de Ignacio de la Llave,066,Espinal,2022,Noviembre,1,0,0,1
30,Veracruz de Ignacio de la Llave,066,Espinal,2022,Diciembre,3,0,0,3
30,Veracruz de Ignacio de la Llave,068,Fortín,2022,Marzo,1,0,0,1
30,Veracruz de Ignacio de la Llave,068,Fortín,2022,Abril,1,0,0,1
30,Veracruz de Ignacio de la Llave,068,Fortín,2022,Agosto,2,0,0,2
30,Veracruz de Ignacio de la Llave,068,Fortín,2022,Septiembre,0,1,0,1
30,Veracruz de Ignacio de la Llave,068,Fortín,2022,Noviembre,2,0,0,2
30,Veracruz de Ignacio de la Llave,069,Gutiérrez Zamora,2022,Enero,1,0,0,1
30,Veracruz de Ignacio de la Llave,069,Gutiérrez Zamora,2022,Febrero,1,0,0,1
30,Veracruz de Ignacio de la Llave,069,Gutiérrez Zamora,2022,Marzo,1,0,0,1
30,Veracruz de Ignacio de la Llave,069,Gutiérrez Zamora,2022,Mayo,2,1,0,3
30,Veracruz de Ignacio de la Llave,069,Gutiérrez Zamora,2022,Julio,1,0,0,1
30,Veracruz de Ignacio de la Llave,069,Gutiérrez Zamora,2022,Agosto,2,0,0,2
30,Veracruz de Ignacio de la Llave,069,Gutiérrez Zamora,2022,Octubre,1,0,0,1
30,Veracruz de Ignacio de la Llave,069,Gutiérrez Zamora,2022,Noviembre,1,0,0,1
30,Veracruz de Ignacio de la Llave,070,Hidalgotitlán,2022,Septiembre,0,1,0,1
30,Veracruz de Ignacio de la Llave,070,Hidalgotitlán,2022,Diciembre,1,0,0,1
30,Veracruz de Ignacio de la Llave,071,Huatusco,2022,Marzo,1,0,0,1
30,Veracruz de Ignacio de la Llave,071,Huatusco,2022,Abril,1,0,0,1
30,Veracruz de Ignacio de la Llave,071,Huatusco,2022,Agosto,1,0,0,1
30,Veracruz de Ignacio de la Llave,071,Huatusco,2022,Septiembre,0,1,0,1
30,Veracruz de Ignacio de la Llave,072,Huayacocotla,2022,Enero,2,0,0,2
30,Veracruz de Ignacio de la Llave,072,Huayacocotla,2022,Septiembre,0,1,0,1
30,Veracruz de Ignacio de la Llave,072,Huayacocotla,2022,Diciembre,1,0,0,1
30,Veracruz de Ignacio de la Llave,073,Hueyapan de Ocampo,2021,Noviembre,2,0,0,2
30,Veracruz de Ignacio de la Llave,073,Hueyapan de Ocampo,2022,Marzo,1,0,0,1
30,Veracruz de Ignacio de la Llave,073,Hueyapan de Ocampo,2022,Abril,2,0,0,2
30,Veracruz de Ignacio de la Llave,073,Hueyapan de Ocampo,2022,Julio,2,0,0,2
30,Veracruz de Ignacio de la Llave,073,Hueyapan de Ocampo,2022,Agosto,1,0,0,1
30,Veracruz de Ignacio de la Llave,073,Hueyapan de Ocampo,2022,Octubre,1,0,0,1
30,Veracruz de Ignacio de la Llave,077,Isla,2021,Octubre,0,1,0,1
30,Veracruz de Ignacio de la Llave,077,Isla,2022,Enero,6,1,0,7
30,Veracruz de Ignacio de la Llave,077,Isla,2022,Febrero,1,0,0,1
30,Veracruz de Ignacio de la Llave,077,Isla,2022,Mayo,2,1,0,3
30,Veracruz de Ignacio de la Llave,077,Isla,2022,Octubre,2,0,0,2
30,Veracruz de Ignacio de la Llave,080,Ixhuatlán del Café,2022,Febrero,1,0,0,1
30,Veracruz de Ignacio de la Llave,080,Ixhuatlán del Café,2022,Mayo,1,0,0,1
30,Veracruz de Ignacio de la Llave,080,Ixhuatlán del Café,2022,Agosto,1,0,0,1
30,Veracruz de Ignacio de la Llave,082,Ixhuatlán del Sureste,2022,Marzo,1,0,0,1
30,Veracruz de Ignacio de la Llave,082,Ixhuatlán del Sureste,2022,Junio,0,1,0,1
30,Veracruz de Ignacio de la Llave,082,Ixhuatlán del Sureste,2022,Septiembre,1,0,0,1
30,Veracruz de Ignacio de la Llave,083,Ixhuatlán de Madero,2022,Enero,1,0,0,1
30,Veracruz de Ignacio de la Llave,083,Ixhuatlán de Madero,2022,Marzo,1,1,0,2
30,Veracruz de Ignacio de la Llave,083,Ixhuatlán de Madero,2022,Agosto,2,0,0,2
30,Veracruz de Ignacio de la Llave,085,Ixtaczoquitlán,2022,Abril,1,0,0,1
30,Veracruz de Ignacio de la Llave,085,Ixtaczoquitlán,2022,Septiembre,2,0,0,2
30,Veracruz de Ignacio de la Llave,086,Jalacingo,2022,Marzo,1,0,0,1
30,Veracruz de Ignacio de la Llave,086,Jalacingo,2022,Mayo,1,0,0,1
30,Veracruz de Ignacio de la Llave,087,Xalapa,2022,Enero,1,1,0,2
